title;rating;duration;startTime
Painted Fire;7.2;120;359
A Thousand Months;6.2;124;403
Aankhen;7.4;165;1246
Lava;3.3;83;693
Paranoid Park;6.7;85;992
Touched by an Angel;5.0;90;1039
Day After Tomorrow;5.6;65;428
Boy's Choir;6.4;129;90
Scandal: Sin in the City;4.9;84;166
My Father and My Son;8.3;112;1070
Lumumba;7.2;115;75
Shimkent hÃ´tel;5.6;90;448
Fugitive Pieces;7.0;104;431
The Whore's Son;5.7;86;212
Lantana;7.2;121;771
Just Another Story;3.7;100;420
Raindrops;1.9;113;592
Truth & Conviction;9.3;60;917
Wolf;6.9;125;645
Catch a Wave;6.0;116;171
Down House;7.2;95;1338
The Valiants of Samothrace;5.9;85;569
Black Sun;5.2;93;451
The Truth About Charlie;4.7;104;227
Shadow: Dead Riot;4.0;81;1236
Hwerow Hweg;5.5;88;170
Jealousy Is My Middle Name;6.7;124;922
El cÃ¡rtel;5.6;87;790
The Second Front;4.0;88;1059
Necromancer;5.6;118;526
Stomp! Shout! Scream!;5.8;77;1316
Loaded;3.6;93;703
Anukokunda Oka Roju;8.0;145;529
AK 47;5.1;125;893
Aporia;4.5;84;132
Detective Fiction;6.4;102;385
Ellektra;4.8;103;215
Love.com;2.4;85;125
Kilometre Zero;6.0;91;443
Born Rich;6.5;75;875
Alter Ego;4.5;63;1063
The Color of Water;7.2;82;421
13 Genders;6.1;79;1108
Mouth Organ;6.6;79;1037
Out of Left Field: The Making of the Chinese Baseball Team;7.4;55;683
New Best Friend;5.3;91;1182
Out of the Black;3.7;106;704
Shrek 2;7.2;93;799
The Goodbye Kiss;7.0;107;1161
Star Trek: Nemesis;6.4;116;892
From Mexico with Love;5.1;96;845
Eye on the Guy: Alan B. Stone & the Age of Beefcake;7.0;48;920
The Rage;7.3;83;856
Brotherhood of Blood;3.7;88;482
Beauty in Trouble;6.8;110;870
Chinese Restaurants: Song of the Exile;6.6;80;791
Garam Masala;6.7;146;1070
Car Babes;4.7;90;1056
La France;6.4;102;1018
Roads and Bridges;6.7;105;731
Love Ke Liye Kuch Bhi Karega;6.0;131;359
Power Play;3.5;100;1141
The House of Mirth;7.0;135;376
Four Dead Batteries;5.7;96;168
Che: Part Two;6.9;135;522
The Curse of Father Cardona;3.5;106;403
Blind Date;2.7;108;1001
Red Light Go;7.6;52;990
The Blind Side;7.6;129;300
Firefly Dreams;7.0;105;783
Stolen Pictures;6.2;95;91
Ashoka the Great;6.5;180;836
Entourage;6.9;95;918
ValentÃ­n;6.6;110;40
Hollywood Dot Com;5.4;87;776
After Innocence;7.6;95;762
Dexter Dickie;7.4;88;1222
3 Strikes;4.8;82;737
The Black Magic;3.0;91;783
Pepe NÃºÃ±ez, luthier;7.0;80;483
The Tokyo Trial;6.5;111;689
Rittenhouse Square;7.0;92;668
36 China Town;5.7;140;177
Shaadi No. 1;3.5;129;871
Metal Mayhem;4.8;120;819
Never Been Thawed;5.9;87;151
Altamont Now;6.3;81;904
The Good Life;6.5;90;1124
The Kite;5.2;75;254
A Sigh;7.1;111;624
Eager Bodies;6.1;94;802
Taipei 21;6.7;96;1190
Gucci Crackheads Battle Nihilism;6.7;80;382
Towelhead;6.9;124;655
Something About AJ;2.4;120;586
Dear Rena;7.3;105;796
Runaways;5.2;103;401
Footy Legends;5.8;90;786
Clown in Kabul;6.9;58;289
Maid in Manhattan;5.3;105;1226
Grey Souls;6.3;106;638
That's My Face;7.8;56;785
Dead Fish;5.4;98;1282
Night-Wolf;7.8;86;152
Not by Chance;7.0;90;1239
Inseguito;7.7;97;267
The Storm;5.4;100;106
The Talking Muse;7.7;103;266
Mi Famosa Desconocida;5.2;85;421
Je t'aime, je t'adore;5.2;95;449
Super Model;5.3;100;258
Almost Time;5.9;92;649
The Magic Flute;6.5;135;1123
Cheech;6.3;104;729
Circadian Rhythm;1.8;90;1067
Parzania;7.6;116;899
Tu devi essere il lupo;6.6;95;1022
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;7.3;84;1055
Troubled Waters;5.2;95;934
The Gamers: Dorkness Rising;7.4;105;114
The Fascination;6.1;105;1112
Un macho de mujer;4.1;100;32
Polle Fiction;4.3;90;893
Stealing Candy;4.4;80;260
The Man Who Couldn't;8.5;95;1097
Deep in the Woods;4.2;90;1146
The Last Blues;5.2;90;238
Four Lane Highway;7.0;104;952
El Camino - Az Ãºt;3.9;87;58
Cowboy Junction;4.1;80;845
Return to Kandahar;7.3;65;822
Too Beautiful;2.9;97;642
Living Miracles;4.8;60;528
Pineapple;3.8;86;536
Wall;6.7;96;1123
Shipwrecked on Route D 17;6.0;81;1021
Silence;7.2;161;867
Evolution of a Filipino Family;7.8;540;98
Blood Brothers;5.5;95;717
Blue White Collar Criminal;8.7;53;1071
The Council of Egypt;6.7;138;132
Per finta e per amore;5.2;100;703
Landscape;7.2;106;994
Die Wilden Kerle 3;3.8;120;432
Tolerance;6.3;100;619
Dan Aykroyd Unplugged on UFOs;6.0;81;668
Mbya, tierra en rojo;7.3;75;857
Plan;4.1;149;148
The Station Agent;7.6;89;1333
White Noise;5.5;101;1112
Premonition;5.9;96;603
Vanished;5.1;96;448
Violent Cop;5.5;88;98
In Hell;6.2;98;912
The Faith of the Volcano;6.7;90;1236
Hold Up Down;6.6;96;1216
The Count of Monte Cristo;7.8;131;1014
Cutting Room;5.3;83;23
Morvern Callar;6.8;97;661
Playing for Change;7.6;70;1252
Demi-Haunted;6.0;110;211
V avguste 44-go;7.5;109;1284
Sophie Scholl: The Final Days;7.6;120;1242
Is It Clear, My Friend?;6.8;97;486
Up at the Villa;6.0;115;696
Love Is an Elephant;4.4;86;1058
Walk Don't Walk;7.5;60;556
Ano bang meron ka?;6.0;103;1217
So Normal;6.7;93;326
Away (A)wake;5.3;91;530
Bendito Fruto;6.3;91;379
The Film;6.4;144;62
Quest;7.5;116;565
Guy in Row Five;6.7;97;164
The Work and the Glory II: American Zion;6.5;100;149
Heartlands;6.9;91;1009
The Beautiful Beast;5.7;110;121
Koroshiya 1;7.0;129;1257
The Trouble with Dee Dee;6.4;81;1010
Lora;6.9;116;178
Uranya;6.6;100;374
El pasado;6.1;114;745
Turkan Soray: The Camera Is My Love;8.4;90;1150
Pets to the Rescue;4.2;82;611
Raluy, una noche en el circo;2.6;76;494
Prison Song;6.3;94;871
Saru;2.7;107;221
Volesse il cielo!;5.6;90;10
Apariencias;5.9;94;936
Christmas Story;7.1;83;958
Citizen Duane;5.1;90;1041
Chile 672;5.8;103;498
Alexei and the Spring;8.4;104;962
Unseen Evil;3.4;93;552
Dal: Yma/Nawr;7.1;74;500
Aitraaz;6.6;160;796
In Bruges;7.9;107;1134
Naksha;3.3;128;504
Octavia;6.0;130;803
Pots and Pans;6.0;80;33
Toy Reanimator;6.8;47;1343
Final Solution;8.7;218;1157
Tarap;4.3;135;695
Rain Dogs;6.0;94;353
Meesha Madhavan;7.9;165;710
Saturday;7.1;75;1249
Lal Salaam;6.8;131;106
Killer Story;4.8;80;1076
Marriages;6.6;95;389
Natasha;6.5;92;982
Mickey;6.7;105;413
Battle for Terra;6.5;90;909
Earthlings;8.7;95;1314
Noble Things;5.0;98;202
Whatever Happened to Pete Blaggit?;6.6;94;611
Gone for a Dance;5.7;103;361
PiperMint... das Leben mÃ¶glicherweise;6.7;92;992
Happily Ever After;6.5;100;118
Bringing Down the House;5.6;105;947
Made in Korea: A One Way Ticket Seoul-Amsterdam?;5.8;73;1194
Stranger Than Fiction;6.3;90;1109
Morning Song Way;8.2;119;910
Sayew;6.4;113;148
The Play;7.6;70;447
Dream of a Warrior;3.8;100;471
DV: Domestic Violence;6.2;85;1309
Ultimo stadio;6.6;96;1169
For Always;6.5;76;728
Pater familias;7.2;88;892
Sweet November;6.7;119;873
The Secret of the Magic Gourd;5.2;84;549
The End of Poverty?;7.4;106;167
Warchild;6.4;103;278
The Secret Spot;8.1;78;325
N.B.T.;6.8;90;875
Le dernier des immobiles;6.6;105;802
Francisco Boix, un fotÃ³grafo en el infierno;7.2;55;671
Dancing in the Dust;6.9;100;918
Kwik Stop;6.7;110;1299
After Roberto;7.5;118;398
Baghdad On/Off;4.9;86;447
Tutti all'attacco;5.4;101;1252
In Vanda's Room;7.2;171;787
White Dream;7.0;90;984
Sexual Dependency;5.8;104;31
Anuranan;6.7;113;188
Ek Se Badhkar Ek;4.5;146;756
Ghosts of Mars;4.9;98;845
El caudillo pardo;5.8;90;559
Biyahera;7.1;101;1050
V sozvezdii byka;5.6;97;205
Thumbsucker;6.6;96;1307
The Web of the Witch;7.4;90;1035
Marie;6.0;73;547
Mystery of the Wolf;5.5;96;727
The Soul of a Man;7.4;103;445
The Cory Quirino Kidnap: NBI Files;3.8;120;317
Viva Las Nowhere;5.8;97;1027
Johnny Virus;4.8;100;566
365 Boots on Ground;8.7;110;260
A Question of Faith;6.7;90;1111
Through Sunglasses;5.8;98;419
Dropped Frames;6.4;118;606
Failure to Launch;5.6;97;816
Mirror Mirror 4: Reflections;3.2;86;745
Special Needs;6.7;86;747
In the Realms of the Unreal;7.3;81;369
Summer Things;6.5;103;317
Once Upon a Time in High School: The Spirit of Jeet Kune Do;7.4;116;153
A House with a View of the Sea;7.1;93;809
SÃ³lo mÃ­a;6.0;100;746
Story of a Kiss;6.1;108;752
The Distance;5.9;111;575
United;6.1;85;458
Concerto Campestre;5.3;100;146
Conversations with God;6.6;109;1188
Loma Lynda: Episode II;9.2;95;1151
Katayan;6.5;108;800
Sons of Provo;5.9;93;641
In a Dark Place;4.4;95;1230
Defiance;3.3;72;861
Wages of Sin;2.5;93;566
The Nazi Officer's Wife;7.2;90;1219
Muffin Man;6.3;93;1207
Horizonica;3.7;95;564
Wild Chicks in Love;5.8;108;32
Plastic Flowers;7.3;90;1295
Warrior Queen;5.3;99;74
SÃ´ kamo shirenai;6.2;106;1189
Fearsome;7.4;91;438
Avanim;6.5;107;19
Dr. Benny;6.9;90;335
Three Days of Rain;5.5;98;1104
Rehguzar;6.1;125;526
The Box of Life;6.7;112;1082
Visions of Sugarplums;2.0;78;285
Fading Light;6.7;95;406
Speechless;8.5;70;603
Constellation;4.0;96;975
Super Car Criminals;5.0;84;755
Fear(s) of the Dark;6.7;83;520
Act Normal;7.7;82;945
Gallipoli: Death on the Beaches;8.0;55;274
Extranjeras;4.7;75;618
Slingshot;4.7;90;760
The Vanity Serum;6.0;92;1097
PiÃ±atas: The Movie;6.2;82;1020
Jarhead;7.0;125;666
Varsham;7.1;159;947
Bluffmaster;6.6;137;157
Gupta vs Gordon;7.2;88;296
Devil's Canyon;5.4;70;295
LA Blues;5.9;95;13
Why Dance?;7.0;112;882
The Girl in the Park;6.3;110;657
The Sword Bearer;4.8;108;887
Shoot George;7.1;80;1018
Washington Heights;5.8;89;12
The Rookie;6.9;127;635
Dominion;4.5;80;895
Mary;5.8;83;983
Teacher in a Bikini;6.0;92;936
Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack;7.1;105;7
Infamous;7.0;110;595
Molly & Mobarak;7.9;85;970
Little Shop of Erotica;4.0;87;624
An Untold Triumph: America's Filipino Soldiers;7.5;84;623
The Epicureans;6.2;85;1180
River in the Sky;5.8;55;1365
Knots;5.6;93;1019
Driftwood;4.7;90;1181
Strange;5.8;88;491
Victim's Song;7.7;90;220
Innocence;7.3;94;537
I Love Cinema;6.5;125;511
Swordfish;6.5;99;1194
Dead Easy;4.2;97;1328
Deadly Nam;6.1;70;208
Eyes of Night;5.7;98;903
Silent Death;7.0;85;1259
Horezon;3.6;95;158
Peekaboo;6.9;91;496
Sunday Driver;7.1;58;58
Eko Eko Azarak: Awakening;5.2;89;1004
Goose Feather;6.6;94;707
Begging Your Pardon;7.5;104;909
Tusamehe;7.6;108;1176
Love = (Me)^3;6.1;88;758
Mr. & Mrs. Smith;6.5;120;1086
Pride and Honour;5.5;162;146
Eyes Are Upon You;2.8;92;48
Blumen lÃ¼gen nicht;5.2;45;1297
Eve of Understanding;5.4;93;1013
God Made Man;7.1;88;113
Topa Topa Bluffs;7.4;83;703
Empathy;5.6;110;264
Sharkskin 6;4.0;100;1023
Avenging Angelo;5.2;97;1319
War, Inc.;5.6;107;497
100 Days with Mr. Arrogant;6.1;95;166
The Good War;6.2;96;566
Torrente 2: Mission in Marbella;6.4;99;951
Der Himmel kann warten;6.9;98;580
Border CafÃ©;7.3;107;1072
Trapped by the Mormons;5.3;69;1251
The Last Station;7.0;112;941
CamarÃ³n: When Flamenco Became Legend;6.2;119;836
The Heavy;4.9;102;109
House of 1000 Corpses;6.1;89;1074
Cinema, Aspirins and Vultures;7.4;99;1233
Zee-Oui;5.8;86;752
Kites Over Helsinki;6.0;90;1044
Funny Kinda Guy;9.0;83;1018
Rain;6.9;92;688
Scorcher;3.6;91;203
The Spectator;6.6;98;699
The Bags;5.9;90;895
Unleaded;5.5;88;792
Border War: The Battle Over Illegal Immigration;4.2;95;1211
The End;7.1;104;593
Live Evil;4.1;97;492
House of Fury;6.1;102;162
Onni von Sopanen;6.5;90;955
Lebanon Dream;9.0;63;172
Unfolding Florence: The Many Lives of Florence Broadhurst;6.9;82;1034
Cupid's Mistake;6.4;70;922
Scrap Heaven;6.9;117;1107
Aapko Pehle Bhi Kahin Dekha Hai;4.6;145;320
Nem Gravata, Nem Honra;7.4;70;1036
Tukso si Charito 2;5.2;90;75
The One and Only;6.1;91;872
Ben & Arthur;2.3;85;534
A Light in the Darkness;5.7;100;244
Dangerous Pleasures;4.8;83;946
I, Robot;7.1;115;14
Christoph Schlingensief und seine Filme;7.3;77;156
Da wan;6.7;107;1315
Welcome to SÃ£o Paulo;6.3;100;87
The Widower;5.5;78;973
Sons of My Brothers;7.4;145;1172
Hatsukoi;6.2;114;846
Return to Algiers;5.3;114;274
Amazon Forever;6.0;90;914
Corners;7.9;66;166
Autumn (Yet) Strong Love;4.1;82;228
Disturbia;6.8;105;1031
Lament of the Lamb;6.0;109;898
Stundenhotel;5.0;60;64
Romanzo Criminale;7.2;152;642
Asleep in the Sun;6.3;83;292
Levelland;5.3;107;1179
YokubÃ´;6.5;133;538
The Highwayman;4.5;94;1015
Heroic Duo;5.9;100;1071
Chocolate Rap;5.9;83;53
The Watershed;8.3;78;841
Cassandra's Dream;6.7;108;735
Death Game;4.3;95;501
Spanish Judges;4.9;98;36
Beyond;5.4;91;658
BachelorMan;4.5;90;919
The Wesley's Mysterious File;4.0;88;762
Discovering Dominga: A Survivor's Story;8.4;60;230
Heaven on Earth;6.1;110;814
Wer ist Helene Schwarz?;8.2;85;110
Zoolander;6.6;90;1260
Kidz in da Hood;4.6;96;353
Hair High;6.8;78;1281
I for India;6.7;70;59
I Am from Nowhere;8.3;80;453
Paraiso Travel;7.1;110;1257
Dropping Out;5.5;109;650
Never Say Die;8.8;52;1019
Paradise;4.7;115;68
The Bong Connection;6.7;131;30
The Plex;5.3;95;770
Leben und Sterben in Castrop-Rauxel;7.3;90;605
Truth Game;6.5;106;449
Outfoxed: Rupert Murdoch's War on Journalism;7.5;75;485
Bullets, Blood & a Fistful of Ca$h;4.8;115;690
The Orb;5.0;90;492
Esperanza;5.7;90;321
Face Control;4.4;84;465
Beah: A Black Woman Speaks;8.5;90;572
Creep;5.6;85;408
Preaching to the Choir;5.4;103;42
Il ne faut jurer... de rien!;5.6;101;1279
Shrapnels in Peace;6.9;80;1188
Blissfully Yours;7.0;125;595
The Auteur;5.6;80;465
Golden Chicken;7.1;106;894
A Bahraini Tale;7.1;96;599
Direct Action;5.0;97;541
SÃ©ance;4.4;88;446
Cabeza de tigre;7.5;93;1237
Dolgoe proshchanie;7.1;106;270
Ogledaloto na dyavola;6.9;134;282
Sleeping Dogs Lie;6.5;25;863
Africa United;6.0;80;792
The Mountain Hawk;6.6;100;677
Catching Out;6.9;79;1113
GlÃ¼ckliche Tage VI - Bis auf die Knochen;7.1;100;1281
Preservation;6.8;57;1329
The Operative;4.3;97;54
Melody of Space;8.4;83;660
Zero Tolerance;6.8;76;822
Ill Wind;5.8;92;616
Jagadam;6.8;163;1003
Oh, Mr. Faulkner, Do You Write?;8.9;83;938
Hulk;5.6;138;810
The Master;6.4;117;1006
Take the 'A' Train, Someday;8.5;103;428
PernÃ­kovÃ¡ vez;6.0;101;1164
Teteng baliw;4.4;95;222
Detour;7.4;70;828
The In-Laws;5.8;98;928
A Bug and a Bag of Weed;5.0;96;813
Evil Alien Conquerors;4.9;89;247
Street Fighter: The Legend of Chun-Li;3.7;96;572
I am Cuba, the Siberian Mammoth;7.4;90;169
Young, Single & Angry;3.7;91;142
The Perfect Tenant;4.6;93;1254
Alone;7.2;56;1230
Beautiful Fall;5.1;96;900
HjÃ¤rta av sten;1.8;79;1120
Hallowed;2.9;80;359
2000 + 1 Shots;7.7;75;523
Libby, Montana;8.1;124;471
Karmina 2;5.6;97;557
What I Like About You;5.8;90;1144
Badhaai Ho Badhaai;4.5;155;716
The Angel Doll;6.6;93;267
Boiler Room;7.0;120;706
Round Trip;6.4;86;864
A Constant Forge;7.4;200;191
Black Knight;4.9;95;524
These Foolish Things;5.6;107;223
Shadow of the Cherry Blossom;4.2;75;223
Bug Me Not!;4.9;97;6
Sea of Fear;2.6;90;731
Seven Dwarves;4.8;95;192
Gandhi, My Father;7.3;136;1218
Tout est calme;5.1;80;875
Save Angel Hope;4.5;96;490
Gips;6.0;83;893
Monkeybone;4.8;93;722
Hoot;5.5;95;678
The Amazing Grace;5.6;100;404
Chaos and Desire;6.5;115;269
Rings;4.5;102;923
Electric Slide;4.7;95;170
Fizzy Bizness;7.6;85;511
Return from the Other World;5.4;98;390
Maqbool;8.1;132;1229
Bed and Breakfast;5.6;105;429
Mother! The Mosquitoes;6.2;80;1034
Hamlet X;6.1;118;935
The Day After Tomorrow;6.4;124;315
Once in a Lifetime: The Extraordinary Story of the New York Cosmos;7.2;97;447
L'altra cara de la lluna;6.2;97;219
Late Bloomers;7.1;90;1319
Green Chair;6.1;98;770
TÃªte d'or;8.0;97;1258
Unshackled;6.4;90;1138
Graduation Day;7.4;105;1058
Exodus;5.2;111;990
Quattro Noza;2.5;96;1086
Alone;6.5;105;1292
Half a Confession;6.4;121;1260
Espelho d'Ã�?gua: Uma Viagem no Rio SÃ£o Francisco;5.9;110;369
The Prince of the Pacific;4.7;90;542
Electric Dragon 80.000 V;7.0;55;349
Pan;5.8;90;358
Un dragon dans les eaux pures du Caucase;6.5;90;49
Chicks, Man;5.2;93;252
De la mano de un Ã¡ngel;6.3;90;4
The Heavenly Kings;6.7;83;141
Ozzie;4.5;90;132
Everything in Place;6.7;105;80
Angels in the Dust;7.7;95;252
Au Revoir, UFO;6.1;112;48
Mission Kashmir;6.7;154;155
The Story of My Life;6.7;90;149
The Power of the Game;7.0;100;1053
Tove ja Tooti Euroopassa;8.0;58;1093
The Tragedy of Man;7.9;160;178
Wake;6.7;90;562
Chromophobia;6.1;136;357
Manhunt;8.0;90;1272
The Legend of Tarzan;6.2;110;1077
Snow Blind;8.2;105;983
Alex's Wedding;6.1;45;173
The Animation Show;7.5;94;1309
Il sera une fois...;4.2;78;1281
Missing Persons;6.0;85;660
Comedian;6.9;82;728
A Love of Blueness;7.2;99;991
Just Can't Get Enough;5.2;95;417
Taxi 4;5.6;91;1318
The Salesman;6.0;97;965
Pele Forever;7.3;125;211
Perfect Partner;6.8;68;335
Peak Experience;3.3;108;1252
Squint Your Eyes;6.7;88;770
Villa Henriette;5.6;87;829
Dui Duari;7.8;136;274
Dirt Boy;4.5;90;1229
Momo;6.9;80;1175
1nite;6.9;80;42
Rollerboy;8.4;81;81
A Day in the Dirt;6.4;94;224
Horseplay;4.4;100;64
Zen Man;6.9;87;569
Maintenance by Any Means;3.5;102;804
Tres minutos;5.7;87;1257
Lars and the Real Girl;7.3;106;1149
The Ape;4.5;92;1238
Hacking Democracy;7.8;82;609
You Will Be Mine;5.6;96;1085
Eva & Adam: Four Birthdays and a Fiasco;5.3;100;1112
Jacks;5.8;100;1127
Vier TÃ¶chter;6.0;100;939
La revanche;5.4;110;873
The Horror of H.P. Lovecraft;4.2;84;528
A Bar at the Victoria Station;6.7;55;464
Hey Arnold! The Movie;6.0;76;587
Vampire Night;4.9;76;1277
Hearts Cracked Open;8.4;57;1057
My Girl;8.1;110;811
Suxxess;5.0;103;908
This Revolution;5.5;95;433
GermÃ¡n;7.9;85;790
American Reel;6.7;100;726
Simple Things;6.0;102;163
The Junior Defenders;4.4;83;1285
The Stone Council;4.8;102;303
White Lady;5.2;105;650
Stella und der Stern des Orients;5.6;86;1073
Sisid;5.3;100;477
One Blood;6.8;101;1320
Kumiso;3.2;95;1125
Passages;7.0;112;1290
Phobias;3.6;75;1351
Iron Ridge;3.8;84;31
Slim Slam Slum;2.3;97;1105
It Was an Accident;5.8;96;458
Trap;5.2;83;395
The Giant Buddhas;7.3;95;716
Surplus: Terrorized Into Being Consumers;7.0;54;231
Satta;6.8;153;167
Chura Liyaa Hai Tumne;3.7;143;883
The Miracle Maker;6.9;90;551
Blessed;4.9;77;845
Joe Strummer: The Future Is Unwritten;7.6;124;933
Sinbad: Legend of the Seven Seas;6.7;88;1110
The Big White;6.4;100;969
Greg & Gentillon;6.6;85;1114
Nine Tenths;6.9;80;1025
Raja Bhaiya;3.7;127;1281
Sugar;5.6;78;139
Al infierno con la migra;6.2;90;655
Commune;6.7;78;1079
Barry Munday;5.9;95;1317
Â¿De quiÃ©n es el portaligas?;4.7;107;138
Dosth;5.5;124;169
Ammakilikkoodu;5.3;180;744
We've Got the Toaster;5.7;90;397
Flock of Dodos: The Evolution-Intelligent Design Circus;7.3;84;1243
Sonic Mirror;7.1;79;681
Ku qi de nÃ¼ ren;7.0;90;212
The Controller;2.9;100;453
The Merchant of Venice;7.0;131;1265
A Time for Dancing;6.0;100;244
Oscar's Magic Adventure;5.7;109;478
Harry Potter and the Goblet of Fire;7.7;157;665
Interviewing Norman;8.5;85;1302
Ikisudama;5.3;117;206
Andaaz;5.3;145;1247
Zinat, One Special Day;7.2;56;745
Ark;6.1;84;1121
Chathurangam;3.0;149;443
Happiness Is a Warm Gun;5.8;95;43
Graves End;8.7;90;231
The Soul Keeper;6.7;90;663
Horloge biologique;7.1;100;631
MÃ¡s pena que Gloria;6.2;91;177
Midnight Money;8.6;80;1319
The Orphan Muses;6.9;107;1235
Sass;6.7;112;204
Das Ministerium fÃ¼r Staatssicherheit - Alltag einer BehÃ¶rde;7.1;86;252
Emotional Arithmetic;6.1;99;452
Steel City;6.4;95;1309
Lost Signal;3.8;87;881
Hot Lunch;7.0;90;46
The Chinese Botanist's Daughters;6.6;105;935
L'Ã©quilibre de la terreur;7.2;100;1086
Let's Talk;6.8;98;408
Shades of Ray;7.0;86;42
Fist Power;5.7;90;458
I Love You, Baby;6.2;103;919
Heartbreak Hotel;5.1;110;327
Whose University Is It?;8.4;60;1311
Green Tea;6.6;83;1085
The Silent Holy Stones;7.0;102;1147
Box Head Revolution;4.2;76;668
A Real Job;6.9;94;660
Glory Road;7.2;118;1007
Pyaar Diwana Hota Hai;3.9;148;710
Peterka: Leto odlocitve;4.6;120;123
It's Hard to Be Nice;7.4;102;992
The Legend of Secret Pass;5.1;92;1112
Christmas on Mars;5.4;83;1110
Forbidden Lie$;7.7;104;431
Darkest Hour;4.2;96;543
The Haunted Mansion;5.0;99;807
With or Without You;4.8;91;583
Mater natura;6.0;94;94
Tomcats;5.4;95;403
Â¿QuÃ© tienes debajo del sombrero?;7.2;74;499
The Danish Experience;5.4;109;1259
The Family That Eats Soil;5.2;75;131
Danger Close;6.8;118;572
The Rundown;6.7;104;28
Retribution;5.0;75;1128
Joe Kid on a Stingray;9.0;135;368
Schizo;7.0;86;61
Christmas on the Nile;4.0;100;1010
xXx: State of the Union;4.5;101;952
Independence: Around the Film 'Kedma', a Film by Amos Gitai;5.1;90;1284
Acne;3.8;65;38
Love Come Down;5.8;99;323
La planque;6.8;73;164
Louie the Moon;9.0;118;969
The Outdoorsmen: Blood, Sweat & Beers;6.8;89;549
10 Attitudes;5.0;87;711
Bug;7.1;86;109
Left Behind: The Movie;4.5;100;965
Checking Out;6.0;94;271
Firenze cittÃ  aperta;8.9;50;771
Breakfast with Scot;6.8;90;1235
Southern Discomfort: Wrestling on the Indie Circuit;6.5;60;1144
13 French Street;5.9;89;604
Raw Youth;5.9;81;730
Freeway;6.0;81;813
Opium War;6.3;90;435
Between Two Women;6.3;92;265
High Stakes;4.3;85;619
Dark Crimes;7.2;93;455
Kz;7.2;97;338
Dirty Work;5.3;97;674
Scent of Love;6.6;109;100
666: The Child;2.8;80;175
8 Wheels & Some Soul Brotha' Music;8.9;70;18
The Loneliness of the Crocodiles;6.4;96;32
Iran: Veiled Appearances;7.0;94;841
Anything But Love;6.2;102;885
Alchemy;5.4;86;988
Color Me Kubrick;6.1;86;275
The Good Night;5.8;93;1070
Ramones Raw;7.7;105;917
Futile Attraction;4.9;80;1134
Honor;5.5;118;614
A Boy Named Sue;6.6;69;956
Peau de cochon;6.7;84;916
Lured Innocence;4.8;99;857
The Tollbooth;5.3;85;166
The Frank Truth;4.0;85;1004
The Flats;6.1;102;666
Godforsaken;7.2;83;426
Everything's Fine, We're Leaving;6.6;96;399
Comandante;6.9;99;21
Her Name Is Cat 2: Journey to Death;4.8;81;508
Ainoa;4.9;95;1240
Tamara;6.9;75;13
Love Comes Lately;5.6;86;970
Dark World;3.9;90;1176
Liam;6.9;90;855
The Siam Renaissance;6.6;141;745
Snuff-Movie;3.9;92;1001
Beautiful Women;6.5;82;989
Graduation Night;4.9;84;503
Scorpius Gigantus;2.1;91;1308
Hierankl;6.4;93;342
Laguna;5.4;92;932
Il compagno americano;3.4;100;316
IlusiÃ³n de movimiento;6.2;110;1286
The Gallows Tree;6.0;80;750
Gone;7.6;80;250
Pandavar Bhoomi;7.1;150;75
The Roost;4.9;80;1290
HÃ¥rde drenge danser ikke;5.4;54;733
The Sin;5.6;95;1285
Suburbicon;5.7;105;463
The Entrance;4.3;81;26
De profundis;6.5;80;1106
Chrystal;6.6;106;667
Citizen Shane;7.3;59;936
Spare Parts;6.9;87;943
In This World;7.3;88;65
3 AmÃ©ricas;5.8;98;744
Sachein;7.0;145;1248
Gloss;5.4;118;484
Und wenn sie nicht gestorben sind... Die Kinder von Golzow - Das Ende der unendlichen Geschichte;8.2;278;717
Made in Paris;5.1;82;281
The Fair Trade;7.9;57;870
L'apropiaciÃ³ del descobriment d'AmÃ¨rica: una conspiraciÃ³ d'estat?;6.9;72;920
3 Blind Mice;4.3;93;417
Colourful;6.4;126;88
